country_region,date,confirmed,yesterday_confirmed,daily_case_increase
Bosnia and Herzegovina,2020-02-03,0,0.0,0.0
Bosnia and Herzegovina,2020-02-04,0,0.0,0.0
Bosnia and Herzegovina,2020-02-05,0,0.0,0.0
Bosnia and Herzegovina,2020-02-06,0,0.0,0.0
Bosnia and Herzegovina,2020-02-07,0,0.0,0.0
Bosnia and Herzegovina,2020-02-08,0,0.0,0.0
Bosnia and Herzegovina,2020-02-09,0,0.0,0.0
Bosnia and Herzegovina,2020-02-10,0,0.0,0.0
Bosnia and Herzegovina,2020-02-11,0,0.0,0.0
Bosnia and Herzegovina,2020-02-12,0,0.0,0.0
Bosnia and Herzegovina,2020-02-13,0,0.0,0.0
Bosnia and Herzegovina,2020-02-14,0,0.0,0.0
Bosnia and Herzegovina,2020-02-15,0,0.0,0.0
Bosnia and Herzegovina,2020-02-16,0,0.0,0.0
Bosnia and Herzegovina,2020-02-17,0,0.0,0.0
Bosnia and Herzegovina,2020-02-18,0,0.0,0.0
Bosnia and Herzegovina,2020-02-19,0,0.0,0.0
Bosnia and Herzegovina,2020-02-20,0,0.0,0.0
Bosnia and Herzegovina,2020-02-21,0,0.0,0.0
Bosnia and Herzegovina,2020-02-22,0,0.0,0.0
Bosnia and Herzegovina,2020-02-23,0,0.0,0.0
Bosnia and Herzegovina,2020-02-24,0,0.0,0.0
Bosnia and Herzegovina,2020-02-25,0,0.0,0.0
Bosnia and Herzegovina,2020-02-26,0,0.0,0.0
Bosnia and Herzegovina,2020-02-27,0,0.0,0.0
Bosnia and Herzegovina,2020-02-28,0,0.0,0.0
Bosnia and Herzegovina,2020-02-29,0,0.0,0.0
Bosnia and Herzegovina,2020-03-01,0,0.0,0.0
Bosnia and Herzegovina,2020-03-02,0,0.0,0.0
Bosnia and Herzegovina,2020-03-03,0,0.0,0.0
Bosnia and Herzegovina,2020-03-04,0,0.0,0.0
Bosnia and Herzegovina,2020-03-05,2,0.0,2.0
Bosnia and Herzegovina,2020-03-06,2,2.0,0.0
Bosnia and Herzegovina,2020-03-07,3,2.0,1.0
Bosnia and Herzegovina,2020-03-08,3,3.0,0.0
Bosnia and Herzegovina,2020-03-09,3,3.0,0.0
Bosnia and Herzegovina,2020-03-10,5,3.0,2.0
Bosnia and Herzegovina,2020-03-11,7,5.0,2.0
Bosnia and Herzegovina,2020-03-12,11,7.0,4.0
Bosnia and Herzegovina,2020-03-13,13,11.0,2.0
Bosnia and Herzegovina,2020-03-14,18,13.0,5.0
Bosnia and Herzegovina,2020-03-15,24,18.0,6.0
Bosnia and Herzegovina,2020-03-16,25,24.0,1.0
Bosnia and Herzegovina,2020-03-17,26,25.0,1.0
Bosnia and Herzegovina,2020-03-18,38,26.0,12.0
Bosnia and Herzegovina,2020-03-19,63,38.0,25.0
Bosnia and Herzegovina,2020-03-20,89,63.0,26.0
Bosnia and Herzegovina,2020-03-21,93,89.0,4.0
Bosnia and Herzegovina,2020-03-22,126,93.0,33.0
Bosnia and Herzegovina,2020-03-23,136,126.0,10.0
Bosnia and Herzegovina,2020-03-24,166,136.0,30.0
Bosnia and Herzegovina,2020-03-25,176,166.0,10.0
Bosnia and Herzegovina,2020-03-26,191,176.0,15.0
Bosnia and Herzegovina,2020-03-27,237,191.0,46.0
Bosnia and Herzegovina,2020-03-28,258,237.0,21.0
Bosnia and Herzegovina,2020-03-29,323,258.0,65.0
Bosnia and Herzegovina,2020-03-30,368,323.0,45.0
Bosnia and Herzegovina,2020-03-31,420,368.0,52.0
Bosnia and Herzegovina,2020-04-01,459,420.0,39.0
Bosnia and Herzegovina,2020-04-02,533,459.0,74.0
Bosnia and Herzegovina,2020-04-03,579,533.0,46.0
Bosnia and Herzegovina,2020-04-04,624,579.0,45.0
Bosnia and Herzegovina,2020-04-05,654,624.0,30.0
Bosnia and Herzegovina,2020-04-06,674,654.0,20.0
Bosnia and Herzegovina,2020-04-07,764,674.0,90.0
Bosnia and Herzegovina,2020-04-08,804,764.0,40.0
Bosnia and Herzegovina,2020-04-09,858,804.0,54.0
Bosnia and Herzegovina,2020-04-10,901,858.0,43.0
Bosnia and Herzegovina,2020-04-11,946,901.0,45.0
Bosnia and Herzegovina,2020-04-12,1009,946.0,63.0
Bosnia and Herzegovina,2020-04-13,1037,1009.0,28.0
Bosnia and Herzegovina,2020-04-14,1083,1037.0,46.0
Bosnia and Herzegovina,2020-04-15,1110,1083.0,27.0
Bosnia and Herzegovina,2020-04-16,1167,1110.0,57.0
Bosnia and Herzegovina,2020-04-17,1214,1167.0,47.0
Bosnia and Herzegovina,2020-04-18,1268,1214.0,54.0
Bosnia and Herzegovina,2020-04-19,1285,1268.0,17.0
Bosnia and Herzegovina,2020-04-20,1309,1285.0,24.0
Bosnia and Herzegovina,2020-04-21,1342,1309.0,33.0
Bosnia and Herzegovina,2020-04-22,1368,1342.0,26.0
Bosnia and Herzegovina,2020-04-23,1413,1368.0,45.0
Bosnia and Herzegovina,2020-04-24,1421,1413.0,8.0
Bosnia and Herzegovina,2020-04-25,1486,1421.0,65.0
Bosnia and Herzegovina,2020-04-26,1516,1486.0,30.0
Bosnia and Herzegovina,2020-04-27,1565,1516.0,49.0
Bosnia and Herzegovina,2020-04-28,1585,1565.0,20.0
Bosnia and Herzegovina,2020-04-29,1677,1585.0,92.0
Bosnia and Herzegovina,2020-04-30,1757,1677.0,80.0
Bosnia and Herzegovina,2020-05-01,1781,1757.0,24.0
Bosnia and Herzegovina,2020-05-02,1839,1781.0,58.0
Bosnia and Herzegovina,2020-05-03,1857,1839.0,18.0
Bosnia and Herzegovina,2020-05-04,1926,1857.0,69.0
Bosnia and Herzegovina,2020-05-05,1946,1926.0,20.0
Bosnia and Herzegovina,2020-05-06,1987,1946.0,41.0
Bosnia and Herzegovina,2020-05-07,2027,1987.0,40.0
Bosnia and Herzegovina,2020-05-08,2070,2027.0,43.0
Bosnia and Herzegovina,2020-05-09,2090,2070.0,20.0
Bosnia and Herzegovina,2020-05-10,2117,2090.0,27.0
Bosnia and Herzegovina,2020-05-11,2141,2117.0,24.0
Bosnia and Herzegovina,2020-05-12,2158,2141.0,17.0
Bosnia and Herzegovina,2020-05-13,2181,2158.0,23.0
Bosnia and Herzegovina,2020-05-14,2218,2181.0,37.0
Bosnia and Herzegovina,2020-05-15,2236,2218.0,18.0
Bosnia and Herzegovina,2020-05-16,2267,2236.0,31.0
Bosnia and Herzegovina,2020-05-17,2290,2267.0,23.0
Bosnia and Herzegovina,2020-05-18,2304,2290.0,14.0
Bosnia and Herzegovina,2020-05-19,2321,2304.0,17.0
Bosnia and Herzegovina,2020-05-20,2338,2321.0,17.0
Bosnia and Herzegovina,2020-05-21,2350,2338.0,12.0
Bosnia and Herzegovina,2020-05-22,2372,2350.0,22.0
Bosnia and Herzegovina,2020-05-23,2391,2372.0,19.0
Bosnia and Herzegovina,2020-05-24,2401,2391.0,10.0
Bosnia and Herzegovina,2020-05-25,2406,2401.0,5.0
Bosnia and Herzegovina,2020-05-26,2416,2406.0,10.0
Bosnia and Herzegovina,2020-05-27,2435,2416.0,19.0
Bosnia and Herzegovina,2020-05-28,2462,2435.0,27.0
Bosnia and Herzegovina,2020-05-29,2485,2462.0,23.0
Bosnia and Herzegovina,2020-05-30,2494,2485.0,9.0
Bosnia and Herzegovina,2020-05-31,2510,2494.0,16.0
Bosnia and Herzegovina,2020-06-01,2524,2510.0,14.0
Bosnia and Herzegovina,2020-06-02,2535,2524.0,11.0
Bosnia and Herzegovina,2020-06-03,2551,2535.0,16.0
Bosnia and Herzegovina,2020-06-04,2594,2551.0,43.0
Bosnia and Herzegovina,2020-06-05,2606,2594.0,12.0
Bosnia and Herzegovina,2020-06-06,2606,2606.0,0.0
Bosnia and Herzegovina,2020-06-07,2606,2606.0,0.0
Bosnia and Herzegovina,2020-06-08,2704,2606.0,98.0
Bosnia and Herzegovina,2020-06-09,2728,2704.0,24.0
Bosnia and Herzegovina,2020-06-10,2775,2728.0,47.0
Bosnia and Herzegovina,2020-06-11,2832,2775.0,57.0
Bosnia and Herzegovina,2020-06-12,2893,2832.0,61.0
Bosnia and Herzegovina,2020-06-13,2893,2893.0,0.0
Bosnia and Herzegovina,2020-06-14,2893,2893.0,0.0
Bosnia and Herzegovina,2020-06-15,3040,2893.0,147.0
Bosnia and Herzegovina,2020-06-16,3085,3040.0,45.0
Bosnia and Herzegovina,2020-06-17,3141,3085.0,56.0
Bosnia and Herzegovina,2020-06-18,3174,3141.0,33.0
Bosnia and Herzegovina,2020-06-19,3273,3174.0,99.0
Bosnia and Herzegovina,2020-06-20,3273,3273.0,0.0
Bosnia and Herzegovina,2020-06-21,3273,3273.0,0.0
Bosnia and Herzegovina,2020-06-22,3525,3273.0,252.0
Bosnia and Herzegovina,2020-06-23,3588,3525.0,63.0
Bosnia and Herzegovina,2020-06-24,3676,3588.0,88.0
Bosnia and Herzegovina,2020-06-25,3796,3676.0,120.0
Bosnia and Herzegovina,2020-06-26,3935,3796.0,139.0
Bosnia and Herzegovina,2020-06-27,3935,3935.0,0.0
Bosnia and Herzegovina,2020-06-28,3935,3935.0,0.0
Bosnia and Herzegovina,2020-06-29,4325,3935.0,390.0
Bosnia and Herzegovina,2020-06-30,4453,4325.0,128.0
Bosnia and Herzegovina,2020-07-01,4606,4453.0,153.0
Bosnia and Herzegovina,2020-07-02,4788,4606.0,182.0
Bosnia and Herzegovina,2020-07-03,4962,4788.0,174.0
Bosnia and Herzegovina,2020-07-04,4962,4962.0,0.0
Bosnia and Herzegovina,2020-07-05,4962,4962.0,0.0
Bosnia and Herzegovina,2020-07-06,5458,4962.0,496.0
Bosnia and Herzegovina,2020-07-07,5621,5458.0,163.0
Bosnia and Herzegovina,2020-07-08,5869,5621.0,248.0
Bosnia and Herzegovina,2020-07-09,6086,5869.0,217.0
Bosnia and Herzegovina,2020-07-10,6402,6086.0,316.0
Bosnia and Herzegovina,2020-07-11,6719,6402.0,317.0
Bosnia and Herzegovina,2020-07-12,6877,6719.0,158.0
Bosnia and Herzegovina,2020-07-13,6981,6877.0,104.0
Bosnia and Herzegovina,2020-07-14,6981,6981.0,0.0
Bosnia and Herzegovina,2020-07-15,7411,6981.0,430.0
Bosnia and Herzegovina,2020-07-16,7681,7411.0,270.0
Bosnia and Herzegovina,2020-07-17,7908,7681.0,227.0
Bosnia and Herzegovina,2020-07-18,8161,7908.0,253.0
Bosnia and Herzegovina,2020-07-19,8340,8161.0,179.0
Bosnia and Herzegovina,2020-07-20,8479,8340.0,139.0
Bosnia and Herzegovina,2020-07-21,8787,8479.0,308.0
Bosnia and Herzegovina,2020-07-22,9115,8787.0,328.0
Bosnia and Herzegovina,2020-07-23,9462,9115.0,347.0
Bosnia and Herzegovina,2020-07-24,9767,9462.0,305.0
Bosnia and Herzegovina,2020-07-25,9767,9767.0,0.0
Bosnia and Herzegovina,2020-07-26,9767,9767.0,0.0
Bosnia and Herzegovina,2020-07-27,10498,9767.0,731.0
Botswana,2020-01-22,0,,
Botswana,2020-01-23,0,0.0,0.0
Botswana,2020-01-24,0,0.0,0.0
Botswana,2020-01-25,0,0.0,0.0
Botswana,2020-01-26,0,0.0,0.0
Botswana,2020-01-27,0,0.0,0.0
Botswana,2020-01-28,0,0.0,0.0
Botswana,2020-01-29,0,0.0,0.0
Botswana,2020-01-30,0,0.0,0.0
Botswana,2020-01-31,0,0.0,0.0
Botswana,2020-02-01,0,0.0,0.0
Botswana,2020-02-02,0,0.0,0.0
Botswana,2020-02-03,0,0.0,0.0
Botswana,2020-02-04,0,0.0,0.0
Botswana,2020-02-05,0,0.0,0.0
Botswana,2020-02-06,0,0.0,0.0
Botswana,2020-02-07,0,0.0,0.0
Botswana,2020-02-08,0,0.0,0.0
Botswana,2020-02-09,0,0.0,0.0
Botswana,2020-02-10,0,0.0,0.0
Botswana,2020-02-11,0,0.0,0.0
Botswana,2020-02-12,0,0.0,0.0
Botswana,2020-02-13,0,0.0,0.0
Botswana,2020-02-14,0,0.0,0.0
Botswana,2020-02-15,0,0.0,0.0
Botswana,2020-02-16,0,0.0,0.0
Botswana,2020-02-17,0,0.0,0.0
Botswana,2020-02-18,0,0.0,0.0
Botswana,2020-02-19,0,0.0,0.0
Botswana,2020-02-20,0,0.0,0.0
Botswana,2020-02-21,0,0.0,0.0
Botswana,2020-02-22,0,0.0,0.0
Botswana,2020-02-23,0,0.0,0.0
Botswana,2020-02-24,0,0.0,0.0
Botswana,2020-02-25,0,0.0,0.0
Botswana,2020-02-26,0,0.0,0.0
Botswana,2020-02-27,0,0.0,0.0
Botswana,2020-02-28,0,0.0,0.0
Botswana,2020-02-29,0,0.0,0.0
Botswana,2020-03-01,0,0.0,0.0
Botswana,2020-03-02,0,0.0,0.0
Botswana,2020-03-03,0,0.0,0.0
Botswana,2020-03-04,0,0.0,0.0
Botswana,2020-03-05,0,0.0,0.0
Botswana,2020-03-06,0,0.0,0.0
Botswana,2020-03-07,0,0.0,0.0
Botswana,2020-03-08,0,0.0,0.0
Botswana,2020-03-09,0,0.0,0.0
Botswana,2020-03-10,0,0.0,0.0
Botswana,2020-03-11,0,0.0,0.0
Botswana,2020-03-12,0,0.0,0.0
Botswana,2020-03-13,0,0.0,0.0
Botswana,2020-03-14,0,0.0,0.0
Botswana,2020-03-15,0,0.0,0.0
Botswana,2020-03-16,0,0.0,0.0
Botswana,2020-03-17,0,0.0,0.0
Botswana,2020-03-18,0,0.0,0.0
Botswana,2020-03-19,0,0.0,0.0
Botswana,2020-03-20,0,0.0,0.0
Botswana,2020-03-21,0,0.0,0.0
Botswana,2020-03-22,0,0.0,0.0
Botswana,2020-03-23,0,0.0,0.0
Botswana,2020-03-24,0,0.0,0.0
Botswana,2020-03-25,0,0.0,0.0
Botswana,2020-03-26,0,0.0,0.0
Botswana,2020-03-27,0,0.0,0.0
Botswana,2020-03-28,0,0.0,0.0
Botswana,2020-03-29,0,0.0,0.0
Botswana,2020-03-30,3,0.0,3.0
Botswana,2020-03-31,4,3.0,1.0
Botswana,2020-04-01,4,4.0,0.0
Botswana,2020-04-02,4,4.0,0.0
Botswana,2020-04-03,4,4.0,0.0
Botswana,2020-04-04,4,4.0,0.0
Botswana,2020-04-05,6,4.0,2.0
Botswana,2020-04-06,6,6.0,0.0
Botswana,2020-04-07,6,6.0,0.0
Botswana,2020-04-08,6,6.0,0.0
Botswana,2020-04-09,13,6.0,7.0
Botswana,2020-04-10,13,13.0,0.0
Botswana,2020-04-11,13,13.0,0.0
Botswana,2020-04-12,13,13.0,0.0
Botswana,2020-04-13,13,13.0,0.0
Botswana,2020-04-14,13,13.0,0.0
Botswana,2020-04-15,13,13.0,0.0
Botswana,2020-04-16,15,13.0,2.0
Botswana,2020-04-17,15,15.0,0.0
Botswana,2020-04-18,15,15.0,0.0
Botswana,2020-04-19,20,15.0,5.0
Botswana,2020-04-20,20,20.0,0.0
Botswana,2020-04-21,20,20.0,0.0
Botswana,2020-04-22,22,20.0,2.0
Botswana,2020-04-23,22,22.0,0.0
Botswana,2020-04-24,22,22.0,0.0
Botswana,2020-04-25,22,22.0,0.0
Botswana,2020-04-26,22,22.0,0.0
Botswana,2020-04-27,22,22.0,0.0
Botswana,2020-04-28,23,22.0,1.0
Botswana,2020-04-29,23,23.0,0.0
Botswana,2020-04-30,23,23.0,0.0
Botswana,2020-05-01,23,23.0,0.0
Botswana,2020-05-02,23,23.0,0.0
Botswana,2020-05-03,23,23.0,0.0
Botswana,2020-05-04,23,23.0,0.0
Botswana,2020-05-05,23,23.0,0.0
Botswana,2020-05-06,23,23.0,0.0
Botswana,2020-05-07,23,23.0,0.0
Botswana,2020-05-08,23,23.0,0.0
Botswana,2020-05-09,23,23.0,0.0
Botswana,2020-05-10,23,23.0,0.0
Botswana,2020-05-11,24,23.0,1.0
Botswana,2020-05-12,24,24.0,0.0
Botswana,2020-05-13,24,24.0,0.0
Botswana,2020-05-14,24,24.0,0.0
Botswana,2020-05-15,24,24.0,0.0
Botswana,2020-05-16,24,24.0,0.0
Botswana,2020-05-17,25,24.0,1.0
Botswana,2020-05-18,25,25.0,0.0
Botswana,2020-05-19,25,25.0,0.0
Botswana,2020-05-20,25,25.0,0.0
Botswana,2020-05-21,29,25.0,4.0
Botswana,2020-05-22,30,29.0,1.0
Botswana,2020-05-23,30,30.0,0.0
Botswana,2020-05-24,35,30.0,5.0
Botswana,2020-05-25,35,35.0,0.0
Botswana,2020-05-26,35,35.0,0.0
Botswana,2020-05-27,35,35.0,0.0
Botswana,2020-05-28,35,35.0,0.0
Botswana,2020-05-29,35,35.0,0.0
Botswana,2020-05-30,35,35.0,0.0
Botswana,2020-05-31,35,35.0,0.0
Botswana,2020-06-01,38,35.0,3.0
Botswana,2020-06-02,40,38.0,2.0
Botswana,2020-06-03,40,40.0,0.0
Botswana,2020-06-04,40,40.0,0.0
Botswana,2020-06-05,40,40.0,0.0
Botswana,2020-06-06,40,40.0,0.0
Botswana,2020-06-07,40,40.0,0.0
Botswana,2020-06-08,42,40.0,2.0
Botswana,2020-06-09,42,42.0,0.0
Botswana,2020-06-10,48,42.0,6.0
Botswana,2020-06-11,48,48.0,0.0
Botswana,2020-06-12,48,48.0,0.0
Botswana,2020-06-13,60,48.0,12.0
Botswana,2020-06-14,60,60.0,0.0
Botswana,2020-06-15,60,60.0,0.0
Botswana,2020-06-16,60,60.0,0.0
Botswana,2020-06-17,79,60.0,19.0
Botswana,2020-06-18,79,79.0,0.0
Botswana,2020-06-19,89,79.0,10.0
Botswana,2020-06-20,89,89.0,0.0
Botswana,2020-06-21,89,89.0,0.0
Botswana,2020-06-22,89,89.0,0.0
Botswana,2020-06-23,89,89.0,0.0
Botswana,2020-06-24,92,89.0,3.0
Botswana,2020-06-25,92,92.0,0.0
Botswana,2020-06-26,92,92.0,0.0
Botswana,2020-06-27,92,92.0,0.0
Botswana,2020-06-28,92,92.0,0.0
Botswana,2020-06-29,175,92.0,83.0
Botswana,2020-06-30,227,175.0,52.0
Botswana,2020-07-01,227,227.0,0.0
Botswana,2020-07-02,227,227.0,0.0
Botswana,2020-07-03,277,227.0,50.0
Botswana,2020-07-04,277,277.0,0.0
Botswana,2020-07-05,277,277.0,0.0
Botswana,2020-07-06,314,277.0,37.0
Botswana,2020-07-07,314,314.0,0.0
Botswana,2020-07-08,314,314.0,0.0
Botswana,2020-07-09,314,314.0,0.0
Botswana,2020-07-10,314,314.0,0.0
Botswana,2020-07-11,314,314.0,0.0
Botswana,2020-07-12,399,314.0,85.0
Botswana,2020-07-13,399,399.0,0.0
Botswana,2020-07-14,399,399.0,0.0
Botswana,2020-07-15,399,399.0,0.0
Botswana,2020-07-16,522,399.0,123.0
Botswana,2020-07-17,522,522.0,0.0
Botswana,2020-07-18,522,522.0,0.0
Botswana,2020-07-19,522,522.0,0.0
Botswana,2020-07-20,522,522.0,0.0
Botswana,2020-07-21,522,522.0,0.0
Botswana,2020-07-22,522,522.0,0.0
Botswana,2020-07-23,592,522.0,70.0
Botswana,2020-07-24,686,592.0,94.0
Botswana,2020-07-25,686,686.0,0.0
Botswana,2020-07-26,686,686.0,0.0
Botswana,2020-07-27,739,686.0,53.0
Brazil,2020-01-22,0,,
Brazil,2020-01-23,0,0.0,0.0
Brazil,2020-01-24,0,0.0,0.0
Brazil,2020-01-25,0,0.0,0.0
Brazil,2020-01-26,0,0.0,0.0
Brazil,2020-01-27,0,0.0,0.0
Brazil,2020-01-28,0,0.0,0.0
Brazil,2020-01-29,0,0.0,0.0
Brazil,2020-01-30,0,0.0,0.0
Brazil,2020-01-31,0,0.0,0.0
Brazil,2020-02-01,0,0.0,0.0
Brazil,2020-02-02,0,0.0,0.0
Brazil,2020-02-03,0,0.0,0.0
Brazil,2020-02-04,0,0.0,0.0
Brazil,2020-02-05,0,0.0,0.0
Brazil,2020-02-06,0,0.0,0.0
Brazil,2020-02-07,0,0.0,0.0
Brazil,2020-02-08,0,0.0,0.0
Brazil,2020-02-09,0,0.0,0.0
Brazil,2020-02-10,0,0.0,0.0
Brazil,2020-02-11,0,0.0,0.0
Brazil,2020-02-12,0,0.0,0.0
Brazil,2020-02-13,0,0.0,0.0
Brazil,2020-02-14,0,0.0,0.0
Brazil,2020-02-15,0,0.0,0.0
Brazil,2020-02-16,0,0.0,0.0
Brazil,2020-02-17,0,0.0,0.0
Brazil,2020-02-18,0,0.0,0.0
Brazil,2020-02-19,0,0.0,0.0
Brazil,2020-02-20,0,0.0,0.0
Brazil,2020-02-21,0,0.0,0.0
Brazil,2020-02-22,0,0.0,0.0
Brazil,2020-02-23,0,0.0,0.0
Brazil,2020-02-24,0,0.0,0.0
Brazil,2020-02-25,0,0.0,0.0
Brazil,2020-02-26,1,0.0,1.0
Brazil,2020-02-27,1,1.0,0.0
Brazil,2020-02-28,1,1.0,0.0
Brazil,2020-02-29,2,1.0,1.0
Brazil,2020-03-01,2,2.0,0.0
Brazil,2020-03-02,2,2.0,0.0
Brazil,2020-03-03,2,2.0,0.0
Brazil,2020-03-04,4,2.0,2.0
Brazil,2020-03-05,4,4.0,0.0
Brazil,2020-03-06,13,4.0,9.0
Brazil,2020-03-07,13,13.0,0.0
Brazil,2020-03-08,20,13.0,7.0
Brazil,2020-03-09,25,20.0,5.0
Brazil,2020-03-10,31,25.0,6.0
Brazil,2020-03-11,38,31.0,7.0
Brazil,2020-03-12,52,38.0,14.0
Brazil,2020-03-13,151,52.0,99.0
Brazil,2020-03-14,151,151.0,0.0
Brazil,2020-03-15,162,151.0,11.0
Brazil,2020-03-16,200,162.0,38.0
Brazil,2020-03-17,321,200.0,121.0
Brazil,2020-03-18,372,321.0,51.0
Brazil,2020-03-19,621,372.0,249.0
Brazil,2020-03-20,793,621.0,172.0
Brazil,2020-03-21,1021,793.0,228.0
Brazil,2020-03-22,1546,1021.0,525.0
Brazil,2020-03-23,1924,1546.0,378.0
Brazil,2020-03-24,2247,1924.0,323.0
Brazil,2020-03-25,2554,2247.0,307.0
Brazil,2020-03-26,2985,2554.0,431.0
Brazil,2020-03-27,3417,2985.0,432.0
Brazil,2020-03-28,3904,3417.0,487.0
Brazil,2020-03-29,4256,3904.0,352.0
Brazil,2020-03-30,4579,4256.0,323.0
Brazil,2020-03-31,5717,4579.0,1138.0
Brazil,2020-04-01,6836,5717.0,1119.0
Brazil,2020-04-02,8044,6836.0,1208.0
Brazil,2020-04-03,9056,8044.0,1012.0
Brazil,2020-04-04,10360,9056.0,1304.0
Brazil,2020-04-05,11130,10360.0,770.0
Brazil,2020-04-06,12161,11130.0,1031.0
Brazil,2020-04-07,14034,12161.0,1873.0
Brazil,2020-04-08,16170,14034.0,2136.0
Brazil,2020-04-09,18092,16170.0,1922.0
Brazil,2020-04-10,19638,18092.0,1546.0
Brazil,2020-04-11,20727,19638.0,1089.0
Brazil,2020-04-12,22192,20727.0,1465.0
Brazil,2020-04-13,23430,22192.0,1238.0
Brazil,2020-04-14,25262,23430.0,1832.0
Brazil,2020-04-15,28320,25262.0,3058.0
Brazil,2020-04-16,30425,28320.0,2105.0
Brazil,2020-04-17,33682,30425.0,3257.0
Brazil,2020-04-18,36658,33682.0,2976.0
Brazil,2020-04-19,38654,36658.0,1996.0
Brazil,2020-04-20,40743,38654.0,2089.0
Brazil,2020-04-21,43079,40743.0,2336.0
Brazil,2020-04-22,45757,43079.0,2678.0
Brazil,2020-04-23,50036,45757.0,4279.0
Brazil,2020-04-24,54043,50036.0,4007.0
Brazil,2020-04-25,59324,54043.0,5281.0
Brazil,2020-04-26,63100,59324.0,3776.0
Brazil,2020-04-27,67446,63100.0,4346.0
Brazil,2020-04-28,73235,67446.0,5789.0
Brazil,2020-04-29,79685,73235.0,6450.0
Brazil,2020-04-30,87187,79685.0,7502.0
Brazil,2020-05-01,92202,87187.0,5015.0
Brazil,2020-05-02,97100,92202.0,4898.0
Brazil,2020-05-03,101826,97100.0,4726.0
Brazil,2020-05-04,108620,101826.0,6794.0
Brazil,2020-05-05,115455,108620.0,6835.0
Brazil,2020-05-06,126611,115455.0,11156.0
Brazil,2020-05-07,135773,126611.0,9162.0
Brazil,2020-05-08,146894,135773.0,11121.0
Brazil,2020-05-09,156061,146894.0,9167.0
Brazil,2020-05-10,162699,156061.0,6638.0
Brazil,2020-05-11,169594,162699.0,6895.0
Brazil,2020-05-12,178214,169594.0,8620.0
Brazil,2020-05-13,190137,178214.0,11923.0
Brazil,2020-05-14,203165,190137.0,13028.0
Brazil,2020-05-15,220291,203165.0,17126.0
Brazil,2020-05-16,233511,220291.0,13220.0
Brazil,2020-05-17,241080,233511.0,7569.0
Brazil,2020-05-18,255368,241080.0,14288.0
Brazil,2020-05-19,271885,255368.0,16517.0
Brazil,2020-05-20,291579,271885.0,19694.0
Brazil,2020-05-21,310087,291579.0,18508.0
Brazil,2020-05-22,330890,310087.0,20803.0
Brazil,2020-05-23,347398,330890.0,16508.0
Brazil,2020-05-24,363211,347398.0,15813.0
Brazil,2020-05-25,374898,363211.0,11687.0
Brazil,2020-05-26,391222,374898.0,16324.0
Brazil,2020-05-27,411821,391222.0,20599.0
Brazil,2020-05-28,438238,411821.0,26417.0
Brazil,2020-05-29,465166,438238.0,26928.0
Brazil,2020-05-30,498440,465166.0,33274.0
Brazil,2020-05-31,514849,498440.0,16409.0
Brazil,2020-06-01,526447,514849.0,11598.0
Brazil,2020-06-02,555383,526447.0,28936.0
Brazil,2020-06-03,584016,555383.0,28633.0
Brazil,2020-06-04,614941,584016.0,30925.0
Brazil,2020-06-05,645771,614941.0,30830.0
Brazil,2020-06-06,672846,645771.0,27075.0
Brazil,2020-06-07,691758,672846.0,18912.0
Brazil,2020-06-08,707412,691758.0,15654.0
Brazil,2020-06-09,739503,707412.0,32091.0
Brazil,2020-06-10,772416,739503.0,32913.0
Brazil,2020-06-11,802828,772416.0,30412.0
Brazil,2020-06-12,828810,802828.0,25982.0
Brazil,2020-06-13,850514,828810.0,21704.0
Brazil,2020-06-14,867624,850514.0,17110.0
Brazil,2020-06-15,888271,867624.0,20647.0
Brazil,2020-06-16,923189,888271.0,34918.0
Brazil,2020-06-17,955377,923189.0,32188.0
Brazil,2020-06-18,978142,955377.0,22765.0
Brazil,2020-06-19,1032913,978142.0,54771.0
Brazil,2020-06-20,1067579,1032913.0,34666.0
Brazil,2020-06-21,1083341,1067579.0,15762.0
Brazil,2020-06-22,1106470,1083341.0,23129.0
Brazil,2020-06-23,1145906,1106470.0,39436.0
Brazil,2020-06-24,1188631,1145906.0,42725.0
Brazil,2020-06-25,1228114,1188631.0,39483.0
Brazil,2020-06-26,1274974,1228114.0,46860.0
Brazil,2020-06-27,1313667,1274974.0,38693.0
Brazil,2020-06-28,1344143,1313667.0,30476.0
Brazil,2020-06-29,1368195,1344143.0,24052.0
Brazil,2020-06-30,1402041,1368195.0,33846.0
Brazil,2020-07-01,1448753,1402041.0,46712.0
Brazil,2020-07-02,1496858,1448753.0,48105.0
Brazil,2020-07-03,1539081,1496858.0,42223.0
Brazil,2020-07-04,1577004,1539081.0,37923.0
Brazil,2020-07-05,1603055,1577004.0,26051.0
Brazil,2020-07-06,1623284,1603055.0,20229.0
Brazil,2020-07-07,1668589,1623284.0,45305.0
Brazil,2020-07-08,1713160,1668589.0,44571.0
Brazil,2020-07-09,1755779,1713160.0,42619.0
Brazil,2020-07-10,1800827,1755779.0,45048.0
Brazil,2020-07-11,1839850,1800827.0,39023.0
Brazil,2020-07-12,1864681,1839850.0,24831.0
Brazil,2020-07-13,1884967,1864681.0,20286.0
Brazil,2020-07-14,1926824,1884967.0,41857.0
Brazil,2020-07-15,1966748,1926824.0,39924.0
Brazil,2020-07-16,2012151,1966748.0,45403.0
Brazil,2020-07-17,2046328,2012151.0,34177.0
Brazil,2020-07-18,2074860,2046328.0,28532.0
